交易日期,作物代號,作物名稱,市場代號,市場名稱,上價(元/公斤),中價(元/公斤),下價(元/公斤),平均價(元/公斤),交易量(公斤),
105.08.03,R1,芒果-愛文,241,三重區,143.2,79.8,57.7,88.1,17305,
105.08.03,R1,芒果-愛文,260,宜蘭市,150,100,55,95,1560,
105.08.03,R1,芒果-愛文,400,台中市,111.7,71,47.4,77.5,12298,
105.08.03,R1,芒果-愛文,420,豐原區,50,50,50,50,768,
105.08.03,R1,芒果-愛文,600,嘉義市,150,100,70,100,6000,
105.08.03,R1,芒果-愛文,800,高雄市,140,126.1,96.4,122.9,882,
105.08.03,R1,芒果-愛文,830,鳳山區,81.8,68.8,60.5,68.8,960,
105.08.03,R1,芒果-愛文,930,台東市,98.6,85.3,55.4,85.3,450,
105.08.02,R1,芒果-愛文,104,台北二,152.6,96.5,60.4,100.5,22442,
105.08.02,R1,芒果-愛文,109,台北一,180.8,96.2,63,106.5,20208,
105.08.02,R1,芒果-愛文,241,三重區,154.6,85.1,55.7,93.1,31346,
105.08.02,R1,芒果-愛文,260,宜蘭市,160,110,60,105,1760,
105.08.02,R1,芒果-愛文,400,台中市,116.4,74.6,47.2,76.8,35630,
105.08.02,R1,芒果-愛文,420,豐原區,118.2,64.6,60,74.43,1310,
105.08.02,R1,芒果-愛文,600,嘉義市,160,106,70,106,6500,
105.08.02,R1,芒果-愛文,800,高雄市,129.9,100.1,74.1,100.9,2542,
105.08.02,R1,芒果-愛文,830,鳳山區,90,78.6,70.4,78.6,1680,
105.08.02,R1,芒果-愛文,930,台東市,98.6,85.2,55.4,85.2,330,
105.08.01,R1,芒果-愛文,600,嘉義市,160,105,70,105,7000,
105.07.31,R1,芒果-愛文,104,台北二,164.6,107.4,69.4,111.2,12191,
105.07.31,R1,芒果-愛文,109,台北一,173.2,108.5,64.7,112.7,11832,
105.07.31,R1,芒果-愛文,241,三重區,148.2,92.6,57.6,96.8,19868,
105.07.31,R1,芒果-愛文,260,宜蘭市,160,110,60,110,1560,
105.07.31,R1,芒果-愛文,400,台中市,117.5,83.4,60,82.8,16302,
105.07.31,R1,芒果-愛文,420,豐原區,141.4,77,72.9,89.09,724,
105.07.31,R1,芒果-愛文,600,嘉義市,160,100,70,100,6000,
105.07.31,R1,芒果-愛文,800,高雄市,120,76,55.4,80.7,1152,
105.07.31,R1,芒果-愛文,830,鳳山區,100,55.3,38.4,55.3,1230,
105.07.31,R1,芒果-愛文,930,台東市,98.6,85.2,55.4,85.2,270,
105.07.30,R1,芒果-愛文,104,台北二,170.4,113,70.5,116,9325,
105.07.30,R1,芒果-愛文,109,台北一,187.7,110.7,65.8,117.1,9589,
105.07.30,R1,芒果-愛文,241,三重區,159.4,105.1,72,109.3,14049,
105.07.30,R1,芒果-愛文,260,宜蘭市,160,110,60,105,1760,
105.07.30,R1,芒果-愛文,400,台中市,132.9,87.6,61.3,82,13474,
105.07.30,R1,芒果-愛文,420,豐原區,82.5,70.5,57.6,70.28,2608,
105.07.30,R1,芒果-愛文,600,嘉義市,160,100,70,100,3200,
105.07.30,R1,芒果-愛文,800,高雄市,109.5,77.4,46,77.5,1359,
105.07.30,R1,芒果-愛文,830,鳳山區,106.7,66.7,54.1,66.7,1010,
105.07.29,R1,芒果-愛文,104,台北二,165.9,118.1,79.3,119.9,6912,
105.07.29,R1,芒果-愛文,109,台北一,177.1,105.2,62.7,111.1,8514,
105.07.29,R1,芒果-愛文,241,三重區,158.5,102.4,72.3,107.6,12420,
105.07.29,R1,芒果-愛文,260,宜蘭市,160,110,60,105,1480,
105.07.29,R1,芒果-愛文,400,台中市,126.7,83.2,56.4,76.7,13091,
105.07.29,R1,芒果-愛文,420,豐原區,86.4,63.2,50,65.22,460,
105.07.29,R1,芒果-愛文,600,嘉義市,153,95,75,95,4400,
105.07.29,R1,芒果-愛文,800,高雄市,112.6,76.4,60,80.4,1669,
105.07.29,R1,芒果-愛文,930,台東市,98.6,81.2,55.4,81.2,620,
105.07.28,R1,芒果-愛文,104,台北二,166.5,122.7,85.8,124.1,8214,
105.07.28,R1,芒果-愛文,109,台北一,172.3,105.4,65.6,110.8,9986,
105.07.28,R1,芒果-愛文,241,三重區,153,100.6,69.4,104.8,14794,
105.07.28,R1,芒果-愛文,260,宜蘭市,160,110,60,105,1650,
105.07.28,R1,芒果-愛文,400,台中市,124.4,82.8,56.4,77,15290,
105.07.28,R1,芒果-愛文,420,豐原區,108.7,81,60,82.37,1435,
105.07.28,R1,芒果-愛文,600,嘉義市,153,95,75,95,1500,
105.07.28,R1,芒果-愛文,800,高雄市,117.5,78.2,60,82.4,876,
105.07.28,R1,芒果-愛文,830,鳳山區,90,78.6,70.3,78.6,840,
105.07.28,R1,芒果-愛文,930,台東市,98.6,81.2,55.4,81.2,500,
105.07.27,R1,芒果-愛文,104,台北二,173,127.8,80.3,127.3,6505,
105.07.27,R1,芒果-愛文,109,台北一,175,113.6,72.1,117.6,8801,
105.07.27,R1,芒果-愛文,241,三重區,154.1,98.8,77,105.5,11663,
105.07.27,R1,芒果-愛文,260,宜蘭市,160,110,60,105,1760,
105.07.27,R1,芒果-愛文,400,台中市,136.4,91,63.9,81.1,10788,
105.07.27,R1,芒果-愛文,420,豐原區,99,59,50,65.2,750,
105.07.27,R1,芒果-愛文,600,嘉義市,155,95,60,95,1400,
105.07.27,R1,芒果-愛文,800,高雄市,107.2,89.6,80,91.2,996,
105.07.27,R1,芒果-愛文,830,鳳山區,81.8,68.8,60.5,68.8,960,
105.07.27,R1,芒果-愛文,930,台東市,98.6,81.2,55.4,81.2,650,
105.07.26,R1,芒果-愛文,104,台北二,172.6,123.7,88.6,126.5,10133,
105.07.26,R1,芒果-愛文,109,台北一,185.5,107.1,67.5,114.9,14120,
105.07.26,R1,芒果-愛文,241,三重區,147.9,99.5,72.9,103.9,22301,
105.07.26,R1,芒果-愛文,260,宜蘭市,180,100,50,95,1860,
105.07.26,R1,芒果-愛文,400,台中市,123.7,82.7,52.8,76.3,19442,
105.07.26,R1,芒果-愛文,420,豐原區,93.6,75,64.5,76.62,2357,
105.07.26,R1,芒果-愛文,600,嘉義市,150,92,56,92,1000,
105.07.26,R1,芒果-愛文,800,高雄市,120,96.7,76.4,97.3,1853,
105.07.26,R1,芒果-愛文,830,鳳山區,90,78.6,70.4,78.6,1680,
105.07.26,R1,芒果-愛文,930,台東市,103.8,86.7,65.2,86.7,420,
105.07.25,R1,芒果-愛文,600,嘉義市,150,92,56,92,250,
105.07.24,R1,芒果-愛文,104,台北二,192.1,133.3,92.2,136.9,4813,
105.07.24,R1,芒果-愛文,109,台北一,188.9,118.1,69.1,122.5,8080,
105.07.24,R1,芒果-愛文,241,三重區,163,107.1,65,109.8,11585,
105.07.24,R1,芒果-愛文,260,宜蘭市,180,110,70,105,1650,
105.07.24,R1,芒果-愛文,400,台中市,115.5,80,55.8,72.1,14186,
105.07.24,R1,芒果-愛文,420,豐原區,82.6,75,66.5,74.81,397,
105.07.24,R1,芒果-愛文,600,嘉義市,150,90,55,90,1000,
105.07.24,R1,芒果-愛文,800,高雄市,109,68.8,50.8,73.2,1398,
105.07.24,R1,芒果-愛文,830,鳳山區,80,68.4,60.2,68.4,1930,
105.07.24,R1,芒果-愛文,930,台東市,103.8,86.7,65.2,86.7,480,
105.07.23,R1,芒果-愛文,104,台北二,196.7,139.9,89.1,141.1,5428,
105.07.23,R1,芒果-愛文,109,台北一,192.9,108.5,65.5,116.8,8077,
105.07.23,R1,芒果-愛文,241,三重區,153.5,102.4,70.3,106.2,9875,
105.07.23,R1,芒果-愛文,260,宜蘭市,170,110,60,105,1850,
105.07.23,R1,芒果-愛文,400,台中市,107.2,79,53.4,71.2,14081,
105.07.23,R1,芒果-愛文,420,豐原區,87.7,75,74.3,77.4,2155,
105.07.23,R1,芒果-愛文,600,嘉義市,150,91,55,91,1000,
105.07.23,R1,芒果-愛文,800,高雄市,107,85.1,60,84.5,1545,
105.07.23,R1,芒果-愛文,830,鳳山區,80,62.9,50,62.9,2100,
105.07.23,R1,芒果-愛文,930,台東市,103.8,86.7,65.2,86.7,380,
105.07.22,R1,芒果-愛文,104,台北二,188.1,130.5,88.7,133.6,4553,
105.07.22,R1,芒果-愛文,109,台北一,184.6,104.7,63.5,112.4,7269,
105.07.22,R1,芒果-愛文,241,三重區,151.8,96.8,65.5,101.5,10371,
105.07.22,R1,芒果-愛文,260,宜蘭市,160,100,55,98,1480,
105.07.22,R1,芒果-愛文,400,台中市,109.4,76,52.1,74.5,14103,
105.07.22,R1,芒果-愛文,420,豐原區,87.5,75,64.3,75.36,2094,
105.07.22,R1,芒果-愛文,600,嘉義市,150,90,55,90,1800,
105.07.22,R1,芒果-愛文,800,高雄市,114.8,77.2,57.2,80.7,1602,
105.07.22,R1,芒果-愛文,830,鳳山區,81.8,60,50,60,1100,
105.07.22,R1,芒果-愛文,930,台東市,105.2,86.7,65.2,86.7,420,
105.07.21,R1,芒果-愛文,104,台北二,188.8,123.6,80.9,128.1,4290,
105.07.21,R1,芒果-愛文,109,台北一,167,98.6,59,104.4,8626,
105.07.21,R1,芒果-愛文,241,三重區,139.2,87.5,63.3,93,11760,
105.07.21,R1,芒果-愛文,260,宜蘭市,150,100,50,98,1380,
105.07.21,R1,芒果-愛文,400,台中市,115.4,74.8,49.2,71,12340,
105.07.21,R1,芒果-愛文,420,豐原區,82.7,72.8,50.9,70.41,2910,
105.07.21,R1,芒果-愛文,600,嘉義市,133,83,55,83,1500,
105.07.21,R1,芒果-愛文,800,高雄市,120,79.4,60,83.6,1604,
105.07.21,R1,芒果-愛文,830,鳳山區,100,51.4,35.2,51.4,4050,
105.07.21,R1,芒果-愛文,930,台東市,103.8,86.6,65.2,86.6,360,
105.07.20,R1,芒果-愛文,104,台北二,175.2,114.3,76,118.8,4492,
105.07.20,R1,芒果-愛文,109,台北一,169.7,90.8,52.5,98.9,7898,
105.07.20,R1,芒果-愛文,241,三重區,136.3,83.1,62.1,89.6,13206,
105.07.20,R1,芒果-愛文,260,宜蘭市,130,90,40,88,1550,
105.07.20,R1,芒果-愛文,400,台中市,103.7,71.1,48.5,69.4,9865,
105.07.20,R1,芒果-愛文,420,豐原區,100,62.6,58.1,69.16,642,
105.07.20,R1,芒果-愛文,600,嘉義市,118,74,55,74,1000,
105.07.20,R1,芒果-愛文,800,高雄市,99.5,63.1,40.9,65.9,1185,
105.07.20,R1,芒果-愛文,930,台東市,103.8,86.6,65.1,86.6,420,
105.07.19,R1,芒果-愛文,104,台北二,142,94.6,59.5,97,11351,
105.07.19,R1,芒果-愛文,109,台北一,154.7,81.8,52,90.5,15855,
105.07.19,R1,芒果-愛文,241,三重區,132.1,78,53.1,83.9,23269.5,
105.07.19,R1,芒果-愛文,260,宜蘭市,130,90,40,89,1760,
105.07.19,R1,芒果-愛文,400,台中市,97.9,69,48.6,69.9,37348,
105.07.19,R1,芒果-愛文,420,豐原區,85.7,60,48,62.73,2994,
105.07.19,R1,芒果-愛文,800,高雄市,107.6,77.7,58.2,79.8,2387,
105.07.19,R1,芒果-愛文,830,鳳山區,81.8,62.9,50,62.9,2100,
105.07.19,R1,芒果-愛文,930,台東市,105.8,86.6,65.2,86.6,360,
105.07.18,R1,芒果-愛文,600,嘉義市,118,72,53,72,1500,
105.07.17,R1,芒果-愛文,104,台北二,135,87.4,41.4,87.7,13402,
105.07.17,R1,芒果-愛文,109,台北一,152.5,79,50.6,88,16762,
105.07.17,R1,芒果-愛文,241,三重區,127.8,78.2,56.7,83.8,25523,
105.07.17,R1,芒果-愛文,260,宜蘭市,120,80,35,78,1460,
105.07.17,R1,芒果-愛文,400,台中市,103.3,66.5,41.2,66.9,25678,
105.07.17,R1,芒果-愛文,420,豐原區,85.9,58.2,40,60.1,3704,
105.07.17,R1,芒果-愛文,600,嘉義市,118,66,48,66,2500,
105.07.17,R1,芒果-愛文,800,高雄市,114.1,79,59.3,82.1,2718,
105.07.17,R1,芒果-愛文,830,鳳山區,81.8,62.9,50,62.9,4290,
105.07.16,R1,芒果-愛文,104,台北二,130.9,85.5,50,87.5,13766,
105.07.16,R1,芒果-愛文,109,台北一,138.1,71.8,48.5,80.4,18773,
105.07.16,R1,芒果-愛文,241,三重區,123.9,76.4,49.3,80.5,23294,
105.07.16,R1,芒果-愛文,260,宜蘭市,120,80,35,78,1680,
105.07.16,R1,芒果-愛文,400,台中市,105,65.2,42.7,65.6,21980,
105.07.16,R1,芒果-愛文,420,豐原區,75.9,60,53.1,61.8,4044,
105.07.16,R1,芒果-愛文,600,嘉義市,115,60,45,60,3740,
105.07.16,R1,芒果-愛文,800,高雄市,112.7,72.9,53,76.9,2832,
105.07.16,R1,芒果-愛文,830,鳳山區,100,57.8,36,57.8,4060,
105.07.16,R1,芒果-愛文,930,台東市,103.8,85.4,65.2,85.5,260,
105.07.15,R1,芒果-愛文,104,台北二,113.7,77.9,49.9,79.5,12500,
105.07.15,R1,芒果-愛文,109,台北一,131.8,67.5,43.7,75.6,13834,
105.07.15,R1,芒果-愛文,241,三重區,111.3,66.9,41.6,70.7,19317,
105.07.15,R1,芒果-愛文,260,宜蘭市,115,70,35,65,1380,
105.07.15,R1,芒果-愛文,400,台中市,97,63.6,42.6,65.9,22007,
105.07.15,R1,芒果-愛文,420,豐原區,65.1,54.4,30,51.65,3578,
105.07.15,R1,芒果-愛文,600,嘉義市,115,61,45,61,5000,
105.07.15,R1,芒果-愛文,800,高雄市,110.1,71.8,46.5,74.4,3060,
105.07.15,R1,芒果-愛文,830,鳳山區,100,66,50,66,2150,
105.07.15,R1,芒果-愛文,930,台東市,103.8,85.4,65.2,85.4,150,
105.07.14,R1,芒果-愛文,104,台北二,92.1,61.4,35.6,62.4,14162,
105.07.14,R1,芒果-愛文,109,台北一,122.8,60.8,40.6,69.2,16464,
105.07.14,R1,芒果-愛文,241,三重區,95.9,59.8,41.9,63.5,21001.5,
105.07.14,R1,芒果-愛文,260,宜蘭市,110,70,36,68,1540,
105.07.14,R1,芒果-愛文,400,台中市,98.3,64,40,64.9,20548,
105.07.14,R1,芒果-愛文,420,豐原區,95.1,67.1,44.2,68.09,2842,
105.07.14,R1,芒果-愛文,600,嘉義市,115,60,45,60,4000,
105.07.14,R1,芒果-愛文,800,高雄市,109.1,78.1,58.5,80.4,3696,
105.07.14,R1,芒果-愛文,830,鳳山區,81.8,62.9,50,62.9,2100,
105.07.14,R1,芒果-愛文,930,台東市,90.8,72.8,65.2,72.8,120,
105.07.13,R1,芒果-愛文,104,台北二,99.7,69.2,45.5,70.5,13475,
105.07.13,R1,芒果-愛文,109,台北一,127.3,59.9,42.1,69.8,14239,
105.07.13,R1,芒果-愛文,241,三重區,97,59.9,41.5,63.6,18822,
105.07.13,R1,芒果-愛文,260,宜蘭市,100,70,30,68,1680,
105.07.13,R1,芒果-愛文,400,台中市,99.3,65.6,44.8,67.3,19495,
105.07.13,R1,芒果-愛文,420,豐原區,95.1,55.7,30,58.43,1643,
105.07.13,R1,芒果-愛文,600,嘉義市,118,75,50,75,3750,
105.07.13,R1,芒果-愛文,800,高雄市,120,75.3,53.1,79.8,2142,
105.07.13,R1,芒果-愛文,830,鳳山區,70.6,58.1,50,58.1,2270,
105.07.13,R1,芒果-愛文,930,台東市,100.8,72.6,63.2,72.8,240,
105.07.12,R1,芒果-愛文,104,台北二,107.5,72.6,48.1,74.7,23902,
105.07.12,R1,芒果-愛文,109,台北一,126.1,62.9,40.7,71.1,18541,
105.07.12,R1,芒果-愛文,241,三重區,99.5,63.6,40.7,66.2,29355,
105.07.12,R1,芒果-愛文,260,宜蘭市,120,75,30,73,1880,
105.07.12,R1,芒果-愛文,400,台中市,112.5,68.4,46.3,68.7,27667,
105.07.12,R1,芒果-愛文,420,豐原區,85.2,60.6,36,60.58,4219,
105.07.12,R1,芒果-愛文,600,嘉義市,118,76,50,76,3100,
105.07.12,R1,芒果-愛文,800,高雄市,111.7,71.7,53.5,76.1,2889,
105.07.12,R1,芒果-愛文,830,鳳山區,80,62.9,50,62.9,2100,
105.07.12,R1,芒果-愛文,930,台東市,90.8,72.6,65.2,72.8,380,
105.07.11,R1,芒果-愛文,600,嘉義市,133,75,50,75,750,
105.07.10,R1,芒果-愛文,104,台北二,126.3,84.6,58.7,87.7,15610,
105.07.10,R1,芒果-愛文,109,台北一,117.1,65.7,46.4,72.1,21376,
105.07.10,R1,芒果-愛文,241,三重區,101.9,78.9,52.9,78.3,27213,
105.07.10,R1,芒果-愛文,260,宜蘭市,150,100,52,95,1680,
105.07.10,R1,芒果-愛文,400,台中市,105.1,71.6,47.7,69,18393,
105.07.10,R1,芒果-愛文,600,嘉義市,144,80,50,80,1550,
105.07.10,R1,芒果-愛文,800,高雄市,104.9,70.2,51.4,73.4,3363,
105.07.10,R1,芒果-愛文,830,鳳山區,70.6,58.1,50,58.1,2270,
105.07.09,R1,芒果-愛文,104,台北二,170.7,109.2,77.9,115.2,9477,
105.07.09,R1,芒果-愛文,109,台北一,166.3,88.2,57.3,97.6,7022,
105.07.09,R1,芒果-愛文,241,三重區,146.4,95,61,98.5,11923,
105.07.09,R1,芒果-愛文,260,宜蘭市,150,100,55,95,1770,
105.07.09,R1,芒果-愛文,400,台中市,104.9,71.6,52.7,73.3,12017,
105.07.09,R1,芒果-愛文,420,豐原區,96.1,58.3,30,60.17,1780,
105.07.09,R1,芒果-愛文,600,嘉義市,144,82,51,82,2300,
105.07.09,R1,芒果-愛文,800,高雄市,65,65,65,65,45,
105.07.09,R1,芒果-愛文,830,鳳山區,81.8,60,50,60,1100,
105.07.08,R1,芒果-愛文,104,台北二,155.2,108.9,63.3,109,13397,
105.07.08,R1,芒果-愛文,109,台北一,156.7,89.4,57.9,96.6,15274,
105.07.08,R1,芒果-愛文,241,三重區,132.8,82.2,57.1,87.3,17240,
105.07.08,R1,芒果-愛文,400,台中市,100.6,68,45.3,63.7,25642,
105.07.08,R1,芒果-愛文,420,豐原區,75.7,61.9,55.1,63.3,2304,
105.07.08,R1,芒果-愛文,600,嘉義市,144,80,50,80,1800,
105.07.08,R1,芒果-愛文,800,高雄市,103,73.2,51.6,74.8,3498,
105.07.08,R1,芒果-愛文,830,鳳山區,100,65.6,43.3,65.6,1510,
105.07.07,R1,芒果-愛文,104,台北二,170.9,114.8,75.7,118.2,8945,
105.07.07,R1,芒果-愛文,109,台北一,163.6,90.1,58,98.4,13625,
105.07.07,R1,芒果-愛文,241,三重區,134.8,83.9,58.4,89,18994,
105.07.07,R1,芒果-愛文,260,宜蘭市,150,100,55,98,1460,
105.07.07,R1,芒果-愛文,400,台中市,96.8,67.7,44.3,62.2,17162,
105.07.07,R1,芒果-愛文,420,豐原區,74.2,60,54.4,61.71,2265,
105.07.07,R1,芒果-愛文,600,嘉義市,145,83,50,83,3000,
105.07.07,R1,芒果-愛文,800,高雄市,103.4,71.1,43.8,72.1,1305,
105.07.07,R1,芒果-愛文,830,鳳山區,90.9,45,30.1,45,1600,
105.07.07,R1,芒果-愛文,930,台東市,78.6,67.3,55.2,67.3,420,
105.07.06,R1,芒果-愛文,104,台北二,159.8,111.7,67.8,112.5,8458,
105.07.06,R1,芒果-愛文,109,台北一,156.4,91,59.7,97.8,11914,
105.07.06,R1,芒果-愛文,241,三重區,131.1,81.3,57.4,86.5,15694,
105.07.06,R1,芒果-愛文,260,宜蘭市,150,100,55,95,1680,
105.07.06,R1,芒果-愛文,400,台中市,96.5,62.9,42.3,65.4,10534,
105.07.06,R1,芒果-愛文,420,豐原區,70.4,55.8,47,56.98,2759,
105.07.06,R1,芒果-愛文,600,嘉義市,160,85,50,85,1780,
105.07.06,R1,芒果-愛文,800,高雄市,97,60.3,35.1,62.6,1971,
105.07.06,R1,芒果-愛文,930,台東市,75.6,66.3,55.4,66.3,380,
105.07.05,R1,芒果-愛文,104,台北二,156.9,102.1,64.5,105.6,13400,
105.07.05,R1,芒果-愛文,109,台北一,160.1,87,58,95.8,20475,
105.07.05,R1,芒果-愛文,241,三重區,143.1,84.3,53.9,90,23226,
105.07.05,R1,芒果-愛文,260,宜蘭市,155,100,55,95,1870,
105.07.05,R1,芒果-愛文,400,台中市,93.8,60.9,40.5,65.2,26307,
105.07.05,R1,芒果-愛文,420,豐原區,64.8,58.3,48.6,57.69,4602,
105.07.05,R1,芒果-愛文,800,高雄市,103.4,60.2,36.2,64,2741,
105.07.05,R1,芒果-愛文,830,鳳山區,60,47.5,40,47.5,1390,
105.07.05,R1,芒果-愛文,930,台東市,75.4,65.3,55.2,65.3,420,
105.07.04,R1,芒果-愛文,600,嘉義市,160,85,50,85,1200,
105.07.03,R1,芒果-愛文,104,台北二,146.1,98.1,62.2,100.5,10583,
105.07.03,R1,芒果-愛文,109,台北一,179.7,98.5,59.1,106.8,12855,
105.07.03,R1,芒果-愛文,241,三重區,145.4,83.1,59.4,90.8,26250.5,
105.07.03,R1,芒果-愛文,260,宜蘭市,155,100,55,98,1640,
105.07.03,R1,芒果-愛文,400,台中市,98.2,66.3,44.7,66.2,19409,
105.07.03,R1,芒果-愛文,420,豐原區,65.1,59,47.9,58.01,3363,
105.07.03,R1,芒果-愛文,600,嘉義市,160,83,50,83,1000,
105.07.03,R1,芒果-愛文,800,高雄市,109.5,66.4,37.2,69.2,2464,
105.07.03,R1,芒果-愛文,830,鳳山區,60,47.7,40,47.7,2770,
105.07.03,R1,芒果-愛文,930,台東市,70,60,50,63.4,420,
105.07.02,R1,芒果-愛文,104,台北二,148.6,96.8,59.3,99.6,10082,
105.07.02,R1,芒果-愛文,109,台北一,167.2,88.8,50.9,96.9,13101,
105.07.02,R1,芒果-愛文,241,三重區,129.9,78.4,56.3,84.3,18509,
105.07.02,R1,芒果-愛文,260,宜蘭市,155,100,55,105,1850,
105.07.02,R1,芒果-愛文,400,台中市,95.1,64.8,43.9,64.8,21937,
105.07.02,R1,芒果-愛文,420,豐原區,106.8,58.3,50,66.36,3694,
105.07.02,R1,芒果-愛文,600,嘉義市,130,66,48,66,3500,
105.07.02,R1,芒果-愛文,800,高雄市,97.7,53.9,37.1,59.3,2551,
105.07.02,R1,芒果-愛文,830,鳳山區,69.2,57.6,50,57.6,2290,
105.07.02,R1,芒果-愛文,930,台東市,70,60,50,62.4,320,
105.07.01,R1,芒果-愛文,104,台北二,139.8,84.3,52.4,89,8757,
105.07.01,R1,芒果-愛文,109,台北一,164.3,81.6,48.4,91.5,9604,
105.07.01,R1,芒果-愛文,241,三重區,118.9,66.8,42.4,72.3,16025.5,
105.07.01,R1,芒果-愛文,260,宜蘭市,120,70,36,68,1280,
105.07.01,R1,芒果-愛文,400,台中市,100.8,62.2,42.1,67.8,17981,
105.07.01,R1,芒果-愛文,420,豐原區,75,58.3,30.6,56.11,1187,
105.07.01,R1,芒果-愛文,600,嘉義市,130,66,48,66,2500,
105.07.01,R1,芒果-愛文,800,高雄市,100.3,71.2,47.3,72.3,1945,
105.07.01,R1,芒果-愛文,830,鳳山區,60,47.7,40,47.7,2770,
105.07.01,R1,芒果-愛文,930,台東市,70,60,50,62.4,360,
105.06.30,R1,芒果-愛文,104,台北二,125.5,82.5,53.9,85.4,11268,
105.06.30,R1,芒果-愛文,109,台北一,136.4,66,44.9,75.9,12653,
105.06.30,R1,芒果-愛文,241,三重區,109,61.2,48.3,68.2,16828.5,
105.06.30,R1,芒果-愛文,260,宜蘭市,120,70,36,68,1380,
105.06.30,R1,芒果-愛文,400,台中市,87.3,57.5,39.6,62.3,17503.6,
105.06.30,R1,芒果-愛文,600,嘉義市,130,66,48,66,3300,
105.06.30,R1,芒果-愛文,800,高雄市,102.2,60.6,37.6,64.3,1854,
105.06.30,R1,芒果-愛文,830,鳳山區,61.5,47.6,40,47.6,2630,
105.06.30,R1,芒果-愛文,930,台東市,70,60,50,62.4,660,
105.06.29,R1,芒果-愛文,104,台北二,130.7,80.8,51,84.8,8776,
105.06.29,R1,芒果-愛文,109,台北一,142.4,69.7,45,79.3,12732,
105.06.29,R1,芒果-愛文,241,三重區,101.2,59.9,47.4,65.7,14528.5,
105.06.29,R1,芒果-愛文,260,宜蘭市,120,70,36,68,1560,
105.06.29,R1,芒果-愛文,400,台中市,117,59.5,40.7,70.2,15383,
105.06.29,R1,芒果-愛文,420,豐原區,79.1,50.9,30,52.38,1993,
105.06.29,R1,芒果-愛文,600,嘉義市,130,66,48,66,2000,
105.06.29,R1,芒果-愛文,800,高雄市,102.5,61.7,40,65.5,2415,
105.06.29,R1,芒果-愛文,830,鳳山區,50,37.4,30.1,37.4,3530,
105.06.29,R1,芒果-愛文,930,台東市,70,60,50,62.4,560,
105.06.28,R1,芒果-愛文,104,台北二,128.8,76.8,47.9,81.4,14317,
105.06.28,R1,芒果-愛文,109,台北一,133.6,64.7,41.5,73.8,19282,
105.06.28,R1,芒果-愛文,241,三重區,97,58.8,44.5,63.6,27286.5,
105.06.28,R1,芒果-愛文,260,宜蘭市,110,70,36,65,1760,
105.06.28,R1,芒果-愛文,400,台中市,99,58.8,37.1,63.4,27190,
105.06.28,R1,芒果-愛文,420,豐原區,91.8,59.8,30.8,60.41,2056,
105.06.28,R1,芒果-愛文,600,嘉義市,130,66,48,66,3500,
105.06.28,R1,芒果-愛文,800,高雄市,91.9,48.6,29.1,53.3,3956,
105.06.28,R1,芒果-愛文,830,鳳山區,50,37.4,30.1,37.4,3530,
105.06.28,R1,芒果-愛文,930,台東市,70,60,50,62.4,430,
105.06.27,R1,芒果-愛文,600,嘉義市,125,76,50,76,1000,
105.06.26,R1,芒果-愛文,104,台北二,122.9,66.9,39.9,72.7,12495,
105.06.26,R1,芒果-愛文,109,台北一,127,63.2,40.4,71.4,16939,
105.06.26,R1,芒果-愛文,241,三重區,92.9,59.1,44.5,63,16743.5,
105.06.26,R1,芒果-愛文,260,宜蘭市,120,80,45,75,1460,
105.06.26,R1,芒果-愛文,400,台中市,93,58.3,37.7,59.4,19253,
105.06.26,R1,芒果-愛文,600,嘉義市,125,75,50,75,4300,
105.06.26,R1,芒果-愛文,800,高雄市,83.3,49.2,38.3,53.8,3867,
105.06.26,R1,芒果-愛文,930,台東市,70,60,50,60.6,360,
105.06.25,R1,芒果-愛文,104,台北二,121.5,68.6,42.6,74,13119,
105.06.25,R1,芒果-愛文,109,台北一,130.2,66.5,45.8,75.1,16394,
105.06.25,R1,芒果-愛文,241,三重區,89.8,58.5,41.5,61.3,22327.5,
105.06.25,R1,芒果-愛文,260,宜蘭市,120,80,45,80,1750,
105.06.25,R1,芒果-愛文,400,台中市,95.9,58.5,37.6,64.6,19453,
105.06.25,R1,芒果-愛文,600,嘉義市,130,75,50,75,1500,
105.06.25,R1,芒果-愛文,800,高雄市,96.9,53.1,30.1,57.3,2582,
105.06.25,R1,芒果-愛文,830,鳳山區,50,40.1,35.1,40.1,3290,
105.06.25,R1,芒果-愛文,930,台東市,70,60,50,60.6,230,
105.06.24,R1,芒果-愛文,104,台北二,125.9,67.8,38.1,73.5,10468,
105.06.24,R1,芒果-愛文,109,台北一,136.7,69.7,42.9,77.7,14704,
105.06.24,R1,芒果-愛文,241,三重區,82.2,60.1,46.7,61.8,18707.5,
105.06.24,R1,芒果-愛文,260,宜蘭市,120,80,45,80,1320,
105.06.24,R1,芒果-愛文,400,台中市,100.5,63.4,43,67.4,16223,
105.06.24,R1,芒果-愛文,420,豐原區,80.9,57.7,30.8,56.94,1730,
105.06.24,R1,芒果-愛文,600,嘉義市,130,74,50,74,2000,
105.06.24,R1,芒果-愛文,800,高雄市,104.6,52.9,35.2,59.7,2030,
